Story;Column;Load;Loc;P;V2;V3;T;M2;M3
STORY7;C1;SS09 MIN;1.62;-40.6;3.92;-4.08;-0.065;-0.357;-12.133
STORY7;C1;SS09 MIN;1.89;-40.31;3.92;-4.08;-0.065;-0.201;-13.544
STORY7;C1;SS09 MIN;2.16;-40.03;3.92;-4.08;-0.065;-0.067;-14.974
STORY7;C1;SS09 MIN;2.43;-39.74;3.92;-4.08;-0.065;0.059;-16.422
STORY7;C1;SS09 MIN;2.7;-39.46;3.92;-4.08;-0.065;0.18;-17.888
STORY7;C1;SS10 MAX;0;-35.79;6.58;1.05;0.219;0.571;10.606
STORY7;C1;SS10 MAX;0.27;-35.5;6.58;1.05;0.219;0.286;9.067
STORY7;C1;SS10 MAX;0.54;-35.22;6.58;1.05;0.219;0.005;7.549
STORY7;C1;SS10 MAX;0.81;-34.93;6.58;1.05;0.219;-0.265;6.051
STORY7;C1;SS10 MAX;1.08;-34.65;6.58;1.05;0.219;-0.284;4.573
STORY7;C1;SS10 MAX;1.35;-34.36;6.58;1.05;0.219;0.991;3.116
STORY7;C1;SS10 MAX;1.62;-34.08;6.58;1.05;0.219;2.46;1.678
STORY7;C1;SS10 MAX;1.89;-33.79;6.58;1.05;0.219;3.956;0.258
STORY7;C1;SS10 MAX;2.16;-33.51;6.58;1.05;0.219;5.459;-1.144
STORY7;C1;SS10 MAX;2.43;-33.22;6.58;1.05;0.219;6.964;-2.529
STORY7;C1;SS10 MAX;2.7;-32.93;6.58;1.05;0.219;8.47;-3.9
STORY7;C1;SS10 MIN;0;-43.54;4.24;-5.55;-0.138;-6.667;-0.521
STORY7;C1;SS10 MIN;0.27;-43.26;4.24;-5.55;-0.138;-5.161;-1.903
STORY7;C1;SS10 MIN;0.54;-42.97;4.24;-5.55;-0.138;-3.659;-3.305
STORY7;C1;SS10 MIN;0.81;-42.68;4.24;-5.55;-0.138;-2.166;-4.728
STORY7;C1;SS10 MIN;1.08;-42.4;4.24;-5.55;-0.138;-0.924;-6.171
STORY7;C1;SS10 MIN;1.35;-42.11;4.24;-5.55;-0.138;-0.976;-7.634
STORY7;C1;SS10 MIN;1.62;-41.83;4.24;-5.55;-0.138;-1.223;-9.117
STORY7;C1;SS10 MIN;1.89;-41.54;4.24;-5.55;-0.138;-1.495;-10.617
STORY7;C1;SS10 MIN;2.16;-41.26;4.24;-5.55;-0.138;-1.776;-12.135
STORY7;C1;SS10 MIN;2.43;-40.97;4.24;-5.55;-0.138;-2.06;-13.669
STORY7;C1;SS10 MIN;2.7;-40.69;4.24;-5.55;-0.138;-2.345;-15.218
STORY7;C1;SS11;0;-16.73;2.47;-1.04;0.016;-1.35;2.598
STORY7;C1;SS11;0.27;-16.56;2.47;-1.04;0.016;-1.069;1.93
STORY7;C1;SS11;0.54;-16.39;2.47;-1.04;0.016;-0.788;1.263
STORY7;C1;SS11;0.81;-16.22;2.47;-1.04;0.016;-0.507;0.596
STORY7;C1;SS11;1.08;-16.05;2.47;-1.04;0.016;-0.225;-0.071
STORY7;C1;SS11;1.35;-15.88;2.47;-1.04;0.016;0.056;-0.739
STORY7;C1;SS11;1.62;-15.71;2.47;-1.04;0.016;0.338;-1.406
STORY7;C1;SS11;1.89;-15.54;2.47;-1.04;0.016;0.619;-2.073
STORY7;C1;SS11;2.16;-15.36;2.47;-1.04;0.016;0.9;-2.741
STORY7;C1;SS11;2.43;-15.19;2.47;-1.04;0.016;1.182;-3.408
STORY7;C1;SS11;2.7;-15.02;2.47;-1.04;0.016;1.462;-4.075
STORY7;C1;SS12 MAX;0;-13.21;4.45;1.4;0.156;1.522;14.718
STORY7;C1;SS12 MAX;0.27;-13.03;4.45;1.4;0.156;1.153;13.842
STORY7;C1;SS12 MAX;0.54;-12.86;4.45;1.4;0.156;0.792;12.989
STORY7;C1;SS12 MAX;0.81;-12.69;4.45;1.4;0.156;0.452;12.159
STORY7;C1;SS12 MAX;1.08;-12.52;4.45;1.4;0.156;0.293;11.353
STORY7;C1;SS12 MAX;1.35;-12.35;4.45;1.4;0.156;0.839;10.57
STORY7;C1;SS12 MAX;1.62;-12.18;4.45;1.4;0.156;1.638;9.813
STORY7;C1;SS12 MAX;1.89;-12.01;4.45;1.4;0.156;2.527;9.08
STORY7;C1;SS12 MAX;2.16;-11.84;4.45;1.4;0.156;3.445;8.372
STORY7;C1;SS12 MAX;2.43;-11.66;4.45;1.4;0.156;4.373;7.689
STORY7;C1;SS12 MAX;2.7;-11.49;4.45;1.4;0.156;5.306;7.03
STORY7;C1;SS12 MIN;0;-20.26;0.49;-3.47;-0.125;-4.222;-9.522
STORY7;C1;SS12 MIN;0.27;-20.09;0.49;-3.47;-0.125;-3.291;-9.982
STORY7;C1;SS12 MIN;0.54;-19.92;0.49;-3.47;-0.125;-2.368;-10.463
STORY7;C1;SS12 MIN;0.81;-19.75;0.49;-3.47;-0.125;-1.465;-10.967
STORY7;C1;SS12 MIN;1.08;-19.58;0.49;-3.47;-0.125;-0.743;-11.496
STORY7;C1;SS12 MIN;1.35;-19.41;0.49;-3.47;-0.125;-0.726;-12.048
STORY7;C1;SS12 MIN;1.62;-19.24;0.49;-3.47;-0.125;-0.963;-12.625
STORY7;C1;SS12 MIN;1.89;-19.07;0.49;-3.47;-0.125;-1.289;-13.227
STORY7;C1;SS12 MIN;2.16;-18.89;0.49;-3.47;-0.125;-1.644;-13.853
STORY7;C1;SS12 MIN;2.43;-18.72;0.49;-3.47;-0.125;-2.01;-14.504
STORY7;C1;SS12 MIN;2.7;-18.55;0.49;-3.47;-0.125;-2.381;-15.18
STORY7;C1;SS13 MAX;0;-11.57;4.03;3.37;0.254;3.475;10.015
STORY7;C1;SS13 MAX;0.27;-11.4;4.03;3.37;0.254;2.563;9.244
STORY7;C1;SS13 MAX;0.54;-11.22;4.03;3.37;0.254;1.654;8.499
STORY7;C1;SS13 MAX;0.81;-11.05;4.03;3.37;0.254;0.76;7.782
STORY7;C1;SS13 MAX;1.08;-10.88;4.03;3.37;0.254;0.201;7.092
STORY7;C1;SS13 MAX;1.35;-10.71;4.03;3.37;0.254;1.368;6.428
STORY7;C1;SS13 MAX;1.62;-10.54;4.03;3.37;0.254;2.793;5.79
STORY7;C1;SS13 MAX;1.89;-10.37;4.03;3.37;0.254;4.253;5.177
STORY7;C1;SS13 MAX;2.16;-10.2;4.03;3.37;0.254;5.724;4.587
STORY7;C1;SS13 MAX;2.43;-10.03;4.03;3.37;0.254;7.198;4.019
STORY7;C1;SS13 MAX;2.7;-9.85;4.03;3.37;0.254;8.672;3.471
STORY7;C1;SS13 MIN;0;-21.9;0.91;-5.44;-0.222;-6.175;-4.82
STORY7;C1;SS13 MIN;0.27;-21.73;0.91;-5.44;-0.222;-4.701;-5.383
STORY7;C1;SS13 MIN;0.54;-21.56;0.91;-5.44;-0.222;-3.23;-5.973
STORY7;C1;SS13 MIN;0.81;-21.39;0.91;-5.44;-0.222;-1.774;-6.59
STORY7;C1;SS13 MIN;1.08;-21.22;0.91;-5.44;-0.222;-0.651;-7.234
