Story;Label;DesignSect;Station;DesignOpt;Status;PMMCombo;AsMin;As;CornerBarAs;Mid Bar As;PMMRatio;VMajCombo;VMajRebar;VMinCombo;VMinRebar;WarnMsg;ErrMsg
P35;C13;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00081;SU14-I=1.1;0.00071;No Message;No Message
P35;C13;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00081;SU14-I=1.1;0.00071;No Message;No Message
P35;C13;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00081;SU14-I=1.1;0.00071;No Message;No Message
P35;C13;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00081;SU14-I=1.1;0.00071;No Message;No Message
P35;C13;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00081;SU14-I=1.1;0.00071;No Message;No Message
P35;C13;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00081;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C14;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C15;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P35;C16;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00085;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C1;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00111;SU14-I=1.1;0.00071;No Message;No Message
P34;C2;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C2;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00055;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C3;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0;No Message;No Message
P34;C4;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00106;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00106;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00106;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C4;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00107;SU14-I=1.1;0.00071;No Message;No Message
P34;C7;C60x100H350;0;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;0.215;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;0.43;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;0.645;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;0.86;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;1.075;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;1.29;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;1.505;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;1.72;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;1.935;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C7;C60x100H350;2.15;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00163;No Message;No Message
P34;C8;C60x100H350;0;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;0.215;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;0.43;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;0.645;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;0.86;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;1.075;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;1.29;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;1.505;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;1.72;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;1.935;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C8;C60x100H350;2.15;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00117;No Message;No Message
P34;C9;C60x80H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.001;No Message;No Message
P34;C9;C60x80H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.001;No Message;No Message
P34;C9;C60x80H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.001;No Message;No Message
P34;C9;C60x80H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C9;C60x80H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C9;C60x80H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C9;C60x80H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C9;C60x80H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C9;C60x80H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C9;C60x80H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C9;C60x80H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU13-I=1.1;0.00101;No Message;No Message
P34;C10;C60x80H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C10;C60x80H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0;SU14-I=1.1;0.00053;No Message;No Message
P34;C13;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C13;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU13-I=1.1;0.00084;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C14;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C15;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C15;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
P34;C15;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00044;SU14-I=1.1;0.00071;No Message;No Message
